message,attributes,tags,timestamp
"🔎🔥 VCTEX - Testando chave: 'BANCO VCTEX|INSS|MARGEM LIVRE (NOVO)|TABELA INSS EXPONENCIAL TX 1,85 - COM SEGURO HOT'","{""level"":""info""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""bd38ece6-07df-4ac3-9ea4-445d34a5917c"",""replica"":""a99c89c4-9597-478c-adef-432bfaedbb7e""}",2025-10-15T12:16:10.507504701Z
"   🔥 Key Tabela: 'TABELA INSS EXPONENCIAL TX 1,85 - COM SEGURO HOT' vs Busca: 'TABELA VAMO COM TUDO'","{""level"":""info""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""bd38ece6-07df-4ac3-9ea4-445d34a5917c"",""replica"":""a99c89c4-9597-478c-adef-432bfaedbb7e""}",2025-10-15T12:16:10.507512748Z
"WARNING:root:🔎🔥 VCTEX - Testando chave: 'BANCO VCTEX|INSS|MARGEM LIVRE (NOVO)|TABELA INSS EXPONENCIAL TX 1,85 - COM SEGURO HOT'","{""level"":""error""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""bd38ece6-07df-4ac3-9ea4-445d34a5917c"",""replica"":""a99c89c4-9597-478c-adef-432bfaedbb7e""}",2025-10-15T12:16:10.507519439Z
"WARNING:root:   🔥 Key Tabela: 'TABELA INSS EXPONENCIAL TX 1,85 - COM SEGURO HOT' vs Busca: 'TABELA VAMO COM TUDO'","{""level"":""error""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""bd38ece6-07df-4ac3-9ea4-445d34a5917c"",""replica"":""a99c89c4-9597-478c-adef-432bfaedbb7e""}",2025-10-15T12:16:10.507525774Z
🔎🔥 VCTEX - Testando chave: 'BANCO VCTEX|FGTS|MARGEM LIVRE (NOVO)|TABELAVAMOCOMTUDOCOMSEG',"{""level"":""info""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""bd38ece6-07df-4ac3-9ea4-445d34a5917c"",""replica"":""a99c89c4-9597-478c-adef-432bfaedbb7e""}",2025-10-15T12:16:10.507532707Z
   🔥 Key Tabela: 'TABELAVAMOCOMTUDOCOMSEG' vs Busca: 'TABELA VAMO COM TUDO',"{""level"":""info""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""bd38ece6-07df-4ac3-9ea4-445d34a5917c"",""replica"":""a99c89c4-9597-478c-adef-432bfaedbb7e""}",2025-10-15T12:16:10.507538285Z
WARNING:root:🔎🔥 VCTEX - Testando chave: 'BANCO VCTEX|FGTS|MARGEM LIVRE (NOVO)|TABELAVAMOCOMTUDOCOMSEG',"{""level"":""error""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""bd38ece6-07df-4ac3-9ea4-445d34a5917c"",""replica"":""a99c89c4-9597-478c-adef-432bfaedbb7e""}",2025-10-15T12:16:10.507543268Z
WARNING:root:   🔥 Key Tabela: 'TABELAVAMOCOMTUDOCOMSEG' vs Busca: 'TABELA VAMO COM TUDO',"{""level"":""error""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""bd38ece6-07df-4ac3-9ea4-445d34a5917c"",""replica"":""a99c89c4-9597-478c-adef-432bfaedbb7e""}",2025-10-15T12:16:10.507548179Z
🔄🔥 VCTEX FALLBACK: 'Tabela Vamo Com Tudo' → busca automática,"{""level"":""info""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""bd38ece6-07df-4ac3-9ea4-445d34a5917c"",""replica"":""a99c89c4-9597-478c-adef-432bfaedbb7e""}",2025-10-15T12:16:10.507554071Z
"🔥 VCTEX ESTADO FINAL: CODIGO_TABELA='Tabela Vamo Com Tudo', TAXA='0,00%', OPERACAO='Margem Livre (Novo)'","{""level"":""info""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""bd38ece6-07df-4ac3-9ea4-445d34a5917c"",""replica"":""a99c89c4-9597-478c-adef-432bfaedbb7e""}",2025-10-15T12:16:10.507558252Z
